,tutkintokerta,koulun_nro,koulun_nimi,opetuskieli,tyyppi,sukup,yht,A,O,Z,I,W,Q,A5,O5,M,N,BI,FF,FY,HI,PS,UE,UO,ET,GE,KE,TE,YH,BA,BB,CA,CB,EA,FA,SA,PA,VA,EC,FC,SC,PC,VC,DC,IC,QC,GC,TC,L1,L7,opintotausta
109509,2022K,1813,Tammerkosken lukio,FI,,2,20,4.0,,,,,,,,,3.0,,4.0,,,,,,,,,,3.0,,3.0,,,3.0,,,,,,,,,,,,,,,,,1
109510,2022K,1813,Tammerkosken lukio,FI,,2,22,5.0,,,,,,,,3.0,,,,,,4.0,,,,,,,4.0,,,,,6.0,,,,,,,,,,,,,,,,,1
109511,2022K,1813,Tammerkosken lukio,FI,,2,28,6.0,,,,,,,,,4.0,,,,,,5.0,,,,,,7.0,,,,,6.0,,,,,,,,,,,,,,,,,1
109512,2022K,1813,Tammerkosken lukio,FI,,2,23,5.0,,,,,,,,,,,,,,4.0,5.0,,,,,,,,4.0,,,5.0,,,,,,,,,,,,,,,,,1
109513,2022K,1813,Tammerkosken lukio,FI,,2,25,4.0,,,,,,,,,5.0,,,,,5.0,,,,,,,3.0,,5.0,,,3.0,,,,,,,,,,,,,,,,,1
109514,2022K,1813,Tammerkosken lukio,FI,,1,27,4.0,,,,,,,,6.0,,,,6.0,,,,,,,,,7.0,,,,,4.0,,,,,,,,,,,,,,,,,1
109515,2022K,1813,Tammerkosken lukio,FI,,2,22,4.0,,,,,,,,,4.0,,,,,4.0,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,1
109516,2022K,1813,Tammerkosken lukio,FI,,1,26,5.0,,,,,,,,4.0,,,,,6.0,,,,,,,,5.0,,,,,6.0,,,,,,,,,,,,,,,,,1
109517,2022K,1813,Tammerkosken lukio,FI,,2,20,4.0,,,,,,,,,4.0,,,,,,,,,,,2.0,,,5.0,,,5.0,,,,,,,,,,,,,,,,,1
109518,2022K,1813,Tammerkosken lukio,FI,,2,23,5.0,,,,,,,,3.0,,,,,,4.0,,,5.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,,1
109519,2022K,1813,Tammerkosken lukio,FI,,1,20,3.0,,,,,,,,4.0,,,,4.0,,,,,,,,4.0,,,,,,5.0,,,,,,,,,,,,,,,,,1
109520,2022K,1813,Tammerkosken lukio,FI,,1,24,5.0,,,,,,,,,4.0,,,,5.0,,,,,,,,4.0,,,,,4.0,,,,,,,,2.0,,,,,,,,,1
109521,2022K,1813,Tammerkosken lukio,FI,,2,20,4.0,,,,,,,,3.0,,,,,3.0,,,,,4.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,1
109522,2022K,1813,Tammerkosken lukio,FI,,1,15,3.0,,,,,,,,,,,,,,2.0,,,,,,2.0,,,3.0,,,5.0,,,,,,,,,,,,,,,,,1
109523,2022K,1813,Tammerkosken lukio,FI,,2,17,4.0,,,,,,,,,3.0,,,,,,3.0,,,,,4.0,,,,,,3.0,,,,,,,,,,,,,,,,,1
109524,2022K,1813,Tammerkosken lukio,FI,,2,32,4.0,,,,,,,,5.0,,,,4.0,,,,,,,,,,,6.0,,,6.0,,,,,,,,7.0,,,,,,,,,1
109525,2022K,1813,Tammerkosken lukio,FI,,2,19,4.0,,,,,,,,,4.0,,,,,,,,,3.0,,4.0,,,,,,4.0,,,,,,,,,,,,,,,,,1
109526,2022K,1813,Tammerkosken lukio,FI,,2,18,4.0,,,,,,,,,3.0,3.0,,,,3.0,,,,,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,1
109527,2022K,1813,Tammerkosken lukio,FI,,1,22,4.0,,,,,,,,3.0,,,,,5.0,,,,,,,,4.0,,,,,6.0,,,,,,,,,,,,,,,,,1
109528,2022K,1813,Tammerkosken lukio,FI,,2,29,4.0,,,,,,,,3.0,,6.0,,4.0,,,,,,4.0,3.0,,,,,,,5.0,,,,,,,,,,,,,,,,,1
109529,2022K,1813,Tammerkosken lukio,FI,,1,22,4.0,,,,,,,,,3.0,,,,5.0,,,,,,,,4.0,,,,,6.0,,,,,,,,,,,,,,,,,1
109530,2022K,1813,Tammerkosken lukio,FI,,2,19,5.0,,,,,,,,,4.0,,,,,4.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,1
109531,2022K,1813,Tammerkosken lukio,FI,,2,23,5.0,,,,,,,,4.0,,,,,,5.0,,,,,,,,,4.0,,,,,,,,3.0,,2.0,,,,,,,,,,1
109532,2022K,1813,Tammerkosken lukio,FI,,1,27,5.0,,,,,,,,,4.0,,,,4.0,,,,,,4.0,4.0,,,,,,6.0,,,,,,,,,,,,,,,,,1
109533,2022K,1813,Tammerkosken lukio,FI,,2,16,2.0,,,,,,,,,2.0,4.0,,,,,,,,,,,,,4.0,,,4.0,,,,,,,,,,,,,,,,,1
109534,2022K,1813,Tammerkosken lukio,FI,,2,15,4.0,,,,,,,,,3.0,,4.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1
109535,2022K,1813,Tammerkosken lukio,FI,,2,21,4.0,,,,,,,,,6.0,,,,,4.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,1
109536,2022K,1813,Tammerkosken lukio,FI,,2,19,4.0,,,,,,,,,4.0,3.0,,,,,4.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1
109537,2022K,1813,Tammerkosken lukio,FI,,1,18,4.0,,,,,,,,,3.0,,,,3.0,,,,,,,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,1
109538,2022K,1813,Tammerkosken lukio,FI,,2,17,4.0,,,,,,,,,,,,,4.0,,,,,,,,3.0,,2.0,,,4.0,,,,,,,,,,,,,,,,,1
109539,2022K,1813,Tammerkosken lukio,FI,,1,22,4.0,,,,,,,,4.0,,,,,4.0,,,,,,,,5.0,,,,,5.0,,,,,,,,,,,,,,,,,1
109540,2022K,1813,Tammerkosken lukio,FI,,2,18,4.0,,,,,,,,,4.0,,,,,3.0,,,,,,,,,,,,3.0,,,,,,,4.0,,,,,,,,,,1
109541,2022K,1813,Tammerkosken lukio,FI,,1,24,,,,,,,6.0,,6.0,,,,,,4.0,,,,,,,4.0,,,,,4.0,,,,,,,,,,,,,,,,,1
109542,2022K,1813,Tammerkosken lukio,FI,,1,20,4.0,,,,,,,,,,,,,,,4.0,,,,,,4.0,,2.0,,,6.0,,,,,,,,,,,,,,,,,1
109543,2022K,1813,Tammerkosken lukio,FI,,2,14,3.0,,,,,,,,,,2.0,,,,,,,,,,3.0,,,4.0,,,2.0,,,,,,,,,,,,,,,,,1
109544,2022K,1813,Tammerkosken lukio,FI,,2,31,5.0,,,,,,,,6.0,,6.0,,5.0,,,,,,,6.0,,,,3.0,,,,,,,,,,,,,,,,,,,,1
109545,2022K,1813,Tammerkosken lukio,FI,,2,21,,,,,,,5.0,,4.0,,,2.0,,,,,,,,,,,,,,,3.0,,,,7.0,,,,,,,,,,,,,1
109546,2022K,1813,Tammerkosken lukio,FI,,1,20,4.0,,,,,,,,,2.0,,,,4.0,,4.0,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,1
109547,2022K,1813,Tammerkosken lukio,FI,,1,27,4.0,,,,,,,,,6.0,5.0,,,,,,,,5.0,,,,,,,,7.0,,,,,,,,,,,,,,,,,1
109548,2022K,1813,Tammerkosken lukio,FI,,2,32,5.0,,,,,,,,5.0,,,,5.0,,,,,,,,,,,5.0,,,7.0,,,,,,,,5.0,,,,,,,,,1
109549,2022K,1813,Tammerkosken lukio,FI,,2,18,,,,,,,6.0,,5.0,,,,,,2.0,2.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1
109550,2022K,1813,Tammerkosken lukio,FI,,1,14,,,,,,,5.0,,2.0,,,,2.0,,,,,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,1
109551,2022K,1813,Tammerkosken lukio,FI,,2,30,5.0,,,,,,,,5.0,,,,2.0,,,6.0,,,,,,,,,,,6.0,,,,,,,6.0,,,,,,,,,,1
109552,2022K,1813,Tammerkosken lukio,FI,,2,23,4.0,,,,,,,,3.0,,,,,4.0,,5.0,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,1
109553,2022K,1813,Tammerkosken lukio,FI,,2,15,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,4.0,,,7.0,,,,,,,,,,,,,,,,,1
109554,2022K,1813,Tammerkosken lukio,FI,,2,22,4.0,,,,,,,,,,,5.0,,,,,,,,,,4.0,,4.0,,,5.0,,,,,,,,,,,,,,,,,1
109555,2022K,1813,Tammerkosken lukio,FI,,2,27,6.0,,,,,,,,4.0,,4.0,,3.0,,,,,,,4.0,,,,,,,6.0,,,,,,,,,,,,,,,,,1
109556,2022K,1813,Tammerkosken lukio,FI,,2,26,4.0,,,,,,,,5.0,,6.0,,,,,,,,4.0,3.0,,,,,,,,,,,,4.0,,,,,,,,,,,,1
109557,2022K,1813,Tammerkosken lukio,FI,,2,15,4.0,,,,,,,,,4.0,,,,,3.0,,,,,,4.0,,,,,,0.0,,,,,,,,,,,,,,,,,1
109558,2022K,1813,Tammerkosken lukio,FI,,1,19,4.0,,,,,,,,,4.0,4.0,,3.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1
109559,2022K,1813,Tammerkosken lukio,FI,,1,20,5.0,,,,,,,,5.0,,,,5.0,,3.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1
109560,2022K,1813,Tammerkosken lukio,FI,,2,14,4.0,,,,,,,,,2.0,,,,,3.0,,,,,,3.0,,,,,,2.0,,,,,,,,,,,,,,,,,1
109561,2022K,1813,Tammerkosken lukio,FI,,2,14,3.0,,,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,3.0,4.0,,,,,,,,,,,,,,,,1
109562,2022K,1813,Tammerkosken lukio,FI,,2,31,7.0,,,,,,,,,6.0,,,,,,,,,6.0,,,6.0,,,,,6.0,,,,,,,,,,,,,,,,,1
109563,2022K,1813,Tammerkosken lukio,FI,,2,17,3.0,,,,,,,,,,,,,2.0,,,,,2.0,,,,,3.0,,,4.0,,,,,,,,3.0,,,,,,,,,1
109564,2022K,1813,Tammerkosken lukio,FI,,2,29,,,,,,,5.0,,5.0,,4.0,,4.0,,,,,,,,,,,,,,5.0,6.0,,,,,,,,,,,,,,,,1
109565,2022K,1813,Tammerkosken lukio,FI,,1,19,4.0,,,,,,,,,3.0,,,,,,,,,3.0,,3.0,,,3.0,,,3.0,,,,,,,,,,,,,,,,,1
109566,2022K,1813,Tammerkosken lukio,FI,,2,14,3.0,,,,,,,,4.0,,,,,,,,,,2.0,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,1
109567,2022K,1813,Tammerkosken lukio,FI,,2,28,4.0,,,,,,,,6.0,,,,5.0,,,,,,,6.0,,,,,,,7.0,,,,,,,,,,,,,,,,,1
109568,2022K,1813,Tammerkosken lukio,FI,,1,17,3.0,,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,4.0,,,,,,,2.0,,,,,,,,,,1
109569,2022K,1813,Tammerkosken lukio,FI,,2,30,4.0,,,,,,,,,3.0,,5.0,,,,,,,3.0,,,,,4.0,,,5.0,,3.0,,,,3.0,,,,,,,,,,,1
109570,2022K,1813,Tammerkosken lukio,FI,,2,17,4.0,,,,,,,,,,,,,,,,,,,,,2.0,,5.0,,,4.0,,,,,,,,2.0,,,,,,,,,1
109571,2022K,1813,Tammerkosken lukio,FI,,2,29,5.0,,,,,,,,,4.0,,,,,4.0,,,,,,,,,6.0,,,5.0,,,,,,5.0,,,,,,,,,,,1
109572,2022K,1813,Tammerkosken lukio,FI,,1,30,4.0,,,,,,,,7.0,,,,4.0,5.0,,,,,,5.0,,,,,,,5.0,,,,,,,,,,,,,,,,,1
109573,2022K,1813,Tammerkosken lukio,FI,,1,20,4.0,,,,,,,,3.0,,,,,4.0,,,,,,,,4.0,,,,,5.0,,,,,,,,,,,,,,,,,1
109574,2022K,1813,Tammerkosken lukio,FI,,2,27,6.0,,,,,,,,5.0,,,,6.0,,,,,,,5.0,,,,,,,5.0,,,,,,,,,,,,,,,,,1
109575,2022K,1813,Tammerkosken lukio,FI,,2,27,3.0,,,,,,,,,5.0,,,,,4.0,,,,,,6.0,,,5.0,,,4.0,,,,,,,,,,,,,,,,,1
109576,2022K,1813,Tammerkosken lukio,FI,,2,18,3.0,,,,,,,,3.0,,5.0,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,1
109577,2022K,1813,Tammerkosken lukio,FI,,1,15,2.0,,,,,,,,3.0,,,,3.0,3.0,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,1
109578,2022K,1813,Tammerkosken lukio,FI,,1,20,,,,,,,5.0,,2.0,,3.0,,3.0,,,,,,,3.0,,,,,,,4.0,,,,,,,,,,,,,,,,,1
109579,2022K,1813,Tammerkosken lukio,FI,,2,20,5.0,,,,,,,,,4.0,2.0,,,,,,,,,,5.0,,,,,,4.0,,,,,,,,,,,,,,,,,1
109580,2022K,1813,Tammerkosken lukio,FI,,1,23,3.0,,,,,,,,4.0,,3.0,,3.0,,,,,,,2.0,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,1
109581,2022K,1813,Tammerkosken lukio,FI,,2,17,4.0,,,,,,,,,,,,,4.0,2.0,,,,,,,,,3.0,,,4.0,,,,,,,,,,,,,,,,,1
109582,2022K,1813,Tammerkosken lukio,FI,,2,18,4.0,,,,,,,,,4.0,,,,,,,,,,,,5.0,,3.0,,,2.0,,,,,,,,,,,,,,,,,1
109583,2022K,1813,Tammerkosken lukio,FI,,1,16,3.0,,,,,,,,,4.0,4.0,,,,,,,,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,1
109584,2022K,1813,Tammerkosken lukio,FI,,2,35,5.0,,,,,,,,5.0,,,7.0,,6.0,,,,,,,,5.0,,,,,7.0,,,,,,,,,,,,,,,,,1
109585,2022K,1813,Tammerkosken lukio,FI,,2,18,4.0,,,,,,,,,3.0,4.0,,,,,,,,,,,4.0,,,,,3.0,,,,,,,,,,,,,,,,,1
109586,2022K,1813,Tammerkosken lukio,FI,,1,22,3.0,,,,,,,,,5.0,,,,3.0,,,,,,,,4.0,,,,,7.0,,,,,,,,,,,,,,,,,1
109587,2022K,1813,Tammerkosken lukio,FI,,2,21,5.0,,,,,,,,3.0,,3.0,,3.0,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,1
109588,2022K,1813,Tammerkosken lukio,FI,,2,17,3.0,,,,,,,,,3.0,,4.0,,,,2.0,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,1
109589,2022K,1813,Tammerkosken lukio,FI,,2,15,3.0,,,,,,,,,2.0,,,,,,,,,,,5.0,,,3.0,,,2.0,,,,,,,,,,,,,,,,,1
